Season,Wteam,Wscore,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wto,Wstl,Wblk,Wpf,Lteam,Lscore,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lto,Lstl,Lblk,Lpf
2015,1304,82,27,51,5,16,23,34,15,8,5,15,1146,56,19,58,7,26,11,19,18,6,3,26
2015,1318,76,28,52,9,15,11,14,15,4,2,12,1199,73,33,62,2,10,5,10,12,11,4,14
2015,1320,79,27,53,5,12,20,30,13,6,4,15,1372,77,28,60,10,27,11,14,11,8,3,24
2015,1326,74,32,49,8,15,2,4,18,7,3,17,1266,63,23,50,8,23,9,13,16,6,1,12
2015,1330,63,23,54,6,14,11,15,9,2,2,17,1350,57,21,47,4,14,11,17,10,2,3,17
2015,1351,73,26,50,10,18,11,19,12,6,4,15,1335,57,23,54,5,19,6,12,14,7,3,17
2015,1356,84,23,49,7,14,31,39,12,3,1,17,1398,67,25,62,6,19,11,18,12,4,2,29
2015,1361,53,16,49,3,9,18,27,11,13,3,15,1428,49,16,50,6,25,11,16,18,5,10,22
2015,1387,69,20,55,5,14,24,31,12,4,1,22,1232,56,20,61,5,25,11,21,8,2,9,23
2015,1388,83,26,48,6,11,25,31,22,7,1,30,1308,71,18,50,3,15,32,47,16,8,4,28
2015,1423,84,32,49,10,16,10,15,19,7,3,23,1422,72,24,55,4,22,20,33,15,10,3,16
2015,1433,87,27,59,9,25,24,34,13,16,3,24,1405,78,24,48,8,18,22,27,21,5,5,24
2015,1438,75,27,57,6,16,15,18,12,3,6,10,1354,55,19,58,8,22,9,13,6,9,3,17
2015,1455,71,25,62,4,16,17,23,13,8,3,23,1272,56,20,49,2,9,14,23,24,0,9,20
2015,1456,56,20,48,8,21,8,16,13,6,6,9,1224,49,18,50,4,16,9,11,15,9,5,17
2015,1459,86,30,56,9,17,17,21,10,6,3,20,1233,73,22,47,8,17,21,25,12,3,6,22
2015,1462,97,35,66,13,31,14,18,7,5,4,14,1253,74,29,53,6,16,10,13,15,4,3,22
2015,1107,65,22,56,5,20,16,19,16,10,4,21,1312,48,15,53,6,28,12,21,18,4,0,17
2015,1112,71,19,48,4,14,29,34,13,11,5,14,1414,54,20,54,5,15,9,13,15,4,1,24
2015,1116,83,32,61,7,15,12,18,12,13,4,19,1448,53,19,59,1,18,14,18,20,4,0,16
2015,1119,74,30,68,5,23,9,15,16,12,4,19,1383,71,26,59,6,16,13,21,20,11,4,19
2015,1131,71,21,42,9,21,20,32,17,5,3,18,1313,63,20,52,5,23,18,26,12,6,6,27
2015,1132,70,23,54,5,11,19,24,14,7,7,13,1460,55,17,52,7,26,14,17,18,4,4,22
2015,1153,69,19,51,9,22,22,34,10,4,5,20,1287,61,21,56,7,18,12,16,11,4,4,27
2015,1156,60,20,50,6,19,14,17,13,4,3,21,1240,46,16,45,3,14,11,18,12,5,4,18
2015,1166,65,21,56,8,26,15,21,9,6,4,13,1328,63,22,62,8,24,11,14,12,4,3,19
2015,1169,72,25,51,2,10,20,25,10,8,12,12,1286,65,22,64,11,32,10,11,17,5,1,19
2015,1191,69,28,49,3,8,10,14,11,4,4,16,1275,50,21,53,3,13,5,9,10,5,3,19
2015,1195,79,31,61,6,13,11,16,12,5,8,23,1325,62,20,60,2,20,20,28,10,7,4,20
2015,1202,84,29,53,7,21,19,29,11,4,2,22,1111,65,22,56,4,16,17,25,7,6,2,20
2015,1211,94,37,65,10,22,10,17,11,6,3,16,1386,42,15,58,2,18,10,17,9,8,7,15
2015,1216,53,17,52,6,18,13,19,10,9,1,12,1171,48,19,44,4,17,6,7,19,5,4,18
2015,1221,80,30,60,7,21,13,18,14,15,4,20,1135,65,23,51,4,17,15,17,23,3,5,19
2015,1237,70,24,49,5,10,17,22,14,8,4,21,1454,68,25,59,7,22,11,22,9,7,8,18
2015,1241,82,30,51,8,13,14,15,15,11,0,13,1255,60,22,53,6,28,10,15,19,6,1,18
2015,1248,83,29,53,10,17,15,21,7,10,3,19,1343,66,21,42,10,19,14,21,17,2,3,19
2015,1259,45,15,51,1,13,14,25,19,11,2,15,1420,38,14,53,2,21,8,13,19,11,7,18
2015,1271,53,18,44,7,17,10,19,15,8,2,12,1291,41,14,47,6,23,7,12,13,5,1,15
2015,1273,74,30,54,4,11,10,20,13,8,2,13,1244,66,24,59,9,28,9,17,17,8,4,21
2015,1281,78,25,49,12,21,16,29,9,7,3,24,1331,64,18,44,4,16,24,35,11,5,1,25
2015,1297,68,25,51,9,19,9,13,9,5,2,14,1299,55,20,49,5,15,10,11,10,4,2,14
2015,1308,86,32,58,5,11,17,26,12,6,5,14,1294,65,27,62,3,15,8,12,12,2,1,23
2015,1317,62,22,54,6,21,12,18,15,10,1,12,1175,55,21,51,8,21,5,11,18,5,6,17
2015,1323,104,40,61,9,19,15,20,9,7,5,11,1164,67,27,72,9,35,4,5,7,4,2,15
2015,1337,63,26,64,2,7,9,13,12,10,2,18,1363,44,15,50,3,17,11,15,20,8,5,16
2015,1349,68,20,41,9,17,19,28,20,0,3,19,1341,64,23,56,5,18,13,19,14,8,4,24
2015,1352,68,18,44,9,18,23,33,22,10,3,24,1133,61,19,53,9,22,14,27,18,10,5,25
2015,1353,61,19,48,4,12,19,25,18,7,8,14,1192,44,18,60,4,20,4,8,11,11,7,20
2015,1359,68,25,55,7,22,11,17,14,7,2,17,1122,67,24,56,3,15,16,20,14,8,4,18
2015,1360,72,27,50,4,17,14,19,13,8,5,14,1197,41,16,49,2,12,7,14,12,9,3,14
2015,1370,98,36,67,11,19,15,22,14,5,6,21,1303,74,26,72,8,29,14,22,10,9,2,21
2015,1373,73,24,61,6,17,19,32,5,8,4,18,1382,70,24,62,8,23,14,24,16,4,6,20
2015,1385,66,26,54,2,11,12,17,10,6,14,14,1254,53,21,71,6,21,5,9,10,4,0,18
2015,1402,65,21,42,4,10,19,23,23,7,5,15,1249,55,21,53,6,17,7,13,20,11,3,23
2015,1409,65,23,49,5,14,14,25,14,8,7,11,1101,39,15,55,5,22,4,7,13,9,2,22
2015,1429,60,16,46,7,17,21,29,7,5,5,14,1365,54,20,55,6,24,8,14,12,1,1,21
2015,1439,73,25,41,7,13,16,28,19,9,3,17,1251,63,24,56,8,21,7,10,21,6,1,21
2015,1444,82,29,51,9,18,15,17,15,8,2,23,1324,71,24,55,7,19,16,22,14,9,1,19
2015,1458,84,27,52,6,17,24,37,7,4,8,13,1453,60,23,65,2,12,12,18,6,4,3,26
2015,1103,66,24,60,8,27,10,13,12,10,6,17,1425,46,15,53,2,12,14,22,16,5,1,17
2015,1104,81,28,49,9,19,16,21,14,5,4,24,1379,67,22,53,8,29,15,23,8,4,2,16
2015,1113,68,21,45,10,22,16,23,17,5,5,20,1258,44,16,57,1,11,11,19,9,10,2,23
2015,1130,69,26,55,8,28,9,12,17,6,2,23,1307,65,21,47,2,13,21,28,17,12,5,17
2015,1136,72,25,52,8,21,14,18,12,3,4,16,1306,63,23,59,10,23,7,9,13,6,3,17
2015,1143,73,26,54,8,18,13,17,12,6,5,15,1393,59,23,62,4,16,9,16,11,9,8,14
2015,1150,106,32,65,9,19,33,46,15,5,1,24,1336,97,32,82,11,34,22,28,12,8,2,34
2015,1163,65,21,47,6,16,17,27,13,3,1,17,1158,57,20,46,7,15,10,15,13,6,3,24
2015,1173,55,19,52,2,17,15,20,17,13,5,21,1401,53,18,53,3,11,14,23,21,5,2,18
2015,1217,71,28,54,1,8,14,18,11,8,8,12,1194,49,21,57,4,17,3,6,13,3,4,19
2015,1231,74,21,58,12,33,20,25,7,6,1,17,1374,68,29,51,5,14,5,10,19,1,4,23
2015,1262,57,24,63,6,23,3,5,6,7,1,20,1357,54,18,51,4,16,14,21,12,2,6,14
2015,1268,66,21,47,8,23,16,27,15,6,2,15,1200,50,19,62,7,29,5,8,16,5,2,21
2015,1274,66,25,57,11,21,5,6,9,5,5,10,1180,46,16,51,6,20,8,12,11,4,5,10
2015,1276,71,23,53,9,24,16,20,11,3,3,13,1178,62,23,53,9,19,7,8,11,4,1,20
2015,1279,69,24,60,5,15,16,21,14,14,6,21,1380,38,14,50,1,11,9,17,22,4,7,22
2015,1296,78,26,51,8,19,18,26,12,9,3,16,1225,67,24,56,5,23,14,16,14,5,1,23
2015,1301,79,28,66,5,19,18,28,15,3,14,20,1239,43,13,56,2,13,15,17,13,8,3,27
2015,1310,61,21,46,5,14,14,22,13,7,1,22,1389,59,21,50,5,15,12,19,10,3,5,19
2015,1319,73,21,51,8,19,23,27,14,6,5,23,1201,52,16,43,0,9,20,27,18,5,4,24
2015,1320,73,21,38,7,19,24,34,10,4,2,16,1288,53,21,62,7,24,4,11,12,6,0,26
2015,1321,69,25,56,10,23,9,12,14,6,3,18,1316,67,25,49,7,16,10,16,12,8,3,16
2015,1344,88,31,56,11,21,15,23,11,9,7,14,1298,51,19,49,4,17,9,14,17,4,0,18
2015,1345,82,31,63,9,25,11,17,13,11,3,16,1212,30,11,41,4,15,4,12,27,1,0,19
2015,1347,61,20,57,3,17,18,27,10,9,4,18,1224,52,19,47,3,13,11,16,21,7,2,23
2015,1361,51,14,57,3,24,20,29,13,11,9,15,1167,27,12,56,1,20,2,5,23,6,2,24
2015,1366,59,25,50,4,11,5,12,22,7,6,18,1457,58,20,53,7,21,11,21,19,13,4,18
2015,1376,69,22,58,8,22,17,21,11,10,5,15,1165,45,14,52,5,20,12,16,17,6,6,19
2015,1378,73,30,56,4,9,9,17,24,5,9,30,1412,71,19,53,5,19,28,47,16,8,3,19
2015,1388,78,31,48,3,10,13,18,13,5,2,14,1176,62,24,55,6,20,8,11,14,5,1,20
2015,1395,86,30,53,6,11,20,30,8,5,4,24,1309,71,19,41,5,9,28,37,13,2,3,23
2015,1397,70,25,58,7,16,13,17,8,8,6,22,1411,58,18,48,8,24,14,21,13,4,3,16
2015,1400,71,27,59,6,17,11,16,14,4,7,22,1234,57,16,54,4,14,21,28,15,10,4,18
2015,1408,100,37,62,10,22,16,23,18,8,3,25,1290,61,18,54,3,15,22,31,19,8,1,20
2015,1413,63,23,46,10,20,7,12,12,6,2,26,1183,61,20,53,6,11,15,26,12,2,2,14
2015,1417,107,38,68,11,21,20,29,13,7,6,14,1311,74,30,70,9,26,5,12,14,9,1,20
2015,1426,66,21,55,3,15,21,30,16,6,3,25,1213,64,20,54,6,23,18,26,14,7,5,25
2015,1433,106,39,70,15,33,13,21,8,15,6,22,1271,66,18,47,8,21,22,28,20,4,2,16
2015,1435,72,27,59,7,15,11,18,11,5,8,22,1252,62,19,57,7,28,17,26,9,4,6,19
2015,1437,72,21,54,5,22,25,36,7,12,4,16,1137,65,24,51,5,14,12,18,21,4,2,27
2015,1452,91,32,72,9,26,18,26,12,16,5,26,1206,65,22,45,5,12,16,32,24,5,2,24
2015,1110,63,22,45,11,21,8,10,10,10,3,11,1342,38,16,36,4,10,2,8,21,3,6,14
2015,1116,99,35,72,10,19,19,27,14,9,5,17,1175,71,25,59,9,22,12,15,24,5,7,21
2015,1120,105,36,66,11,26,22,29,10,10,2,24,1418,80,28,55,3,15,21,30,20,5,1,22
2015,1124,60,21,44,4,12,14,24,18,8,3,13,1341,45,19,54,5,21,2,7,14,8,1,21
2015,1141,76,29,49,13,26,5,13,16,4,1,17,1263,48,20,54,3,18,5,13,13,6,1,14
2015,1142,78,27,68,12,35,12,15,4,5,3,17,1174,60,16,51,10,21,18,21,11,0,0,11
2015,1150,65,23,53,6,17,13,19,17,6,5,13,1376,63,26,61,3,18,8,9,17,6,7,21
2015,1161,80,25,59,9,23,21,27,12,2,4,17,1209,70,28,57,6,16,8,17,9,9,2,22
2015,1163,75,25,55,6,15,19,24,8,9,8,22,1173,64,22,54,3,14,17,26,14,3,2,19
2015,1181,74,25,64,7,23,17,26,9,9,5,16,1396,54,22,59,1,12,9,13,17,5,6,24
2015,1185,71,20,52,8,23,23,30,12,5,2,17,1464,62,23,60,8,28,8,12,9,2,2,24
2015,1196,61,17,52,3,15,24,32,14,5,4,13,1419,56,21,64,9,25,5,8,10,7,4,24
2015,1205,72,25,67,11,31,11,16,7,4,0,16,1155,70,28,57,4,13,10,14,8,2,7,11
2015,1208,82,33,65,4,15,12,20,9,10,9,18,1407,60,19,53,6,19,16,23,15,2,5,19
2015,1210,78,31,59,5,13,11,25,12,4,3,21,1236,69,24,55,7,18,14,28,9,4,2,19
2015,1213,64,24,59,7,24,9,11,11,4,5,22,1197,49,18,51,2,10,11,17,13,2,1,15
2015,1214,82,26,56,7,18,23,26,17,7,3,27,1108,69,20,53,6,13,23,32,13,4,2,22
2015,1218,74,27,51,7,20,13,18,7,5,2,13,1338,70,25,58,8,23,12,15,8,4,2,17
2015,1220,66,27,56,4,16,8,16,8,11,0,15,1392,65,27,51,4,18,7,8,19,6,2,16
2015,1228,107,40,67,14,25,13,18,10,9,3,16,1122,66,24,56,5,17,13,15,18,3,6,17
2015,1229,73,29,63,5,15,10,14,14,8,4,22,1451,64,18,42,3,12,25,32,18,6,1,17
2015,1233,85,30,63,13,33,12,24,12,8,5,21,1448,81,28,72,6,19,19,28,14,4,7,21
2015,1245,74,26,51,10,18,12,18,14,9,1,20,1356,51,17,49,1,6,16,22,15,5,1,20
2015,1246,89,34,59,8,21,13,23,13,9,9,21,1131,65,20,52,9,24,16,18,22,5,1,24
2015,1253,69,20,46,5,13,24,37,18,8,3,22,1243,60,20,61,3,21,17,23,15,3,2,28
2015,1255,81,26,62,8,26,21,28,17,9,3,16,1422,79,29,66,11,28,10,17,24,10,1,26
2015,1256,73,22,47,4,12,25,35,11,4,7,12,1287,64,24,73,6,20,10,10,11,6,6,28
2015,1257,85,27,70,3,22,28,44,7,13,6,24,1267,67,23,63,7,24,14,27,21,1,1,33
2015,1274,79,32,54,8,17,7,12,11,5,7,13,1103,51,20,60,7,18,4,7,9,3,4,15
2015,1277,87,36,57,9,18,6,13,15,6,5,13,1260,52,20,58,7,20,5,8,16,5,1,18
2015,1284,73,25,46,4,14,19,30,11,13,3,13,1126,50,19,44,8,18,4,6,22,4,3,21
2015,1295,68,23,50,7,17,15,23,14,7,3,10,1244,55,20,47,11,27,4,7,18,4,5,23
2015,1307,69,24,52,5,17,16,27,14,9,8,22,1206,58,18,54,2,15,20,29,18,8,5,24
2015,1329,82,26,52,7,18,23,28,8,13,6,12,1454,68,27,55,9,22,5,6,17,4,1,23
2015,1330,70,26,61,7,14,11,23,9,7,2,21,1261,61,20,51,5,16,16,25,16,5,4,22
2015,1332,78,26,63,6,18,20,24,9,4,7,16,1405,68,25,66,11,27,7,13,11,6,4,20
2015,1333,55,21,43,3,11,10,18,19,7,5,19,1331,42,9,43,4,20,20,28,20,12,0,16
2015,1336,72,26,57,7,21,13,17,12,9,4,17,1165,71,21,52,8,21,21,22,13,4,5,14
2015,1351,78,26,52,8,22,18,25,8,9,4,12,1250,74,26,53,9,21,13,13,17,0,1,20
2015,1355,74,22,49,5,15,25,33,13,7,2,23,1315,72,27,50,2,5,16,29,14,10,3,27
2015,1358,93,31,68,6,21,25,33,23,7,7,23,1377,85,34,81,4,15,13,24,20,9,3,27
2015,1371,68,23,57,6,17,16,27,9,5,1,17,1305,60,19,49,4,13,18,22,12,3,5,25
2015,1390,89,31,62,14,20,13,19,9,4,2,20,1424,60,22,58,5,18,11,19,8,5,4,18
2015,1393,66,25,60,3,15,13,19,14,10,5,16,1234,63,22,55,6,21,13,20,18,6,6,16
2015,1400,71,19,49,3,11,30,37,13,3,10,18,1143,55,20,64,3,12,12,22,7,6,4,28
2015,1401,59,18,49,3,16,20,24,13,8,2,16,1158,50,18,49,6,19,8,12,17,4,2,20
2015,1406,58,20,54,2,9,16,27,9,9,5,18,1148,49,17,50,6,17,9,18,21,1,5,21
2015,1425,72,29,59,4,12,10,18,9,9,3,17,1180,70,23,44,9,16,15,19,21,4,4,17
2015,1428,88,29,56,9,17,21,28,9,5,7,13,1415,42,16,55,1,13,9,9,14,4,3,23
2015,1434,59,23,49,5,19,8,14,17,5,5,17,1115,46,17,45,4,15,8,10,17,9,1,16
2015,1438,59,24,57,1,9,10,16,8,4,9,11,1203,42,16,49,4,18,6,9,11,6,6,15
2015,1449,63,22,59,8,26,11,16,11,7,10,13,1370,48,20,70,3,21,5,9,13,9,1,14
2015,1450,80,26,65,9,33,19,23,9,5,4,16,1226,68,27,56,4,12,10,16,10,4,3,16
2015,1452,70,25,59,6,15,14,24,14,10,3,21,1130,66,25,46,4,12,12,16,21,5,5,28
2015,1459,54,24,54,5,14,1,4,13,6,1,15,1193,36,9,39,2,13,16,24,16,6,1,11
2015,1462,81,33,58,4,11,11,18,9,5,3,16,1372,63,25,66,10,25,3,9,13,8,4,21
2015,1463,70,23,52,9,20,15,18,12,11,3,16,1227,58,23,51,5,13,7,9,15,1,1,21
2015,1111,65,24,58,6,19,11,18,18,3,3,18,1439,63,25,56,3,17,10,18,14,5,1,18
2015,1114,73,24,47,6,15,19,26,21,6,5,25,1282,68,25,60,9,23,9,20,18,6,3,23
2015,1119,76,24,65,4,18,24,31,11,13,4,20,1265,62,22,51,4,14,14,20,22,6,2,25
2015,1125,64,22,59,9,33,11,15,9,10,1,12,1443,63,26,56,7,16,4,12,16,4,3,17
2015,1139,80,30,56,9,16,11,17,10,11,6,10,1259,39,15,51,4,16,5,11,20,6,3,16
2015,1155,59,19,42,5,15,16,26,14,6,3,11,1305,50,21,52,4,9,4,6,15,7,2,21
2015,1159,54,19,47,6,17,10,15,10,4,3,17,1144,48,18,50,4,13,8,22,7,6,0,16
2015,1168,70,22,52,4,13,22,29,10,7,1,10,1363,66,26,62,9,23,5,9,15,3,2,23
2015,1169,79,27,44,3,6,22,29,17,5,2,16,1359,72,26,58,10,28,10,15,17,4,0,25
2015,1178,66,21,61,4,17,20,23,14,11,7,21,1375,53,18,55,5,21,12,23,22,8,6,18
2015,1181,70,22,56,9,25,17,29,10,9,3,15,1390,59,22,61,3,14,12,14,12,6,1,24
2015,1182,102,34,57,12,23,22,34,15,6,5,27,1101,81,25,62,6,14,25,32,11,6,1,26
2015,1185,70,23,52,7,20,17,19,12,6,4,19,1422,62,21,53,8,20,12,20,13,5,1,22
2015,1190,98,32,60,15,33,19,30,11,13,1,26,1421,87,27,52,14,29,19,24,23,5,1,25
2015,1207,80,28,57,6,22,18,27,15,6,8,21,1352,66,18,59,7,25,23,30,11,10,2,21
2015,1216,65,22,45,9,16,12,20,19,4,2,23,1310,62,21,50,6,18,14,23,15,2,4,22
2015,1222,72,24,73,10,38,14,22,23,9,2,11,1288,57,22,66,8,20,5,8,19,12,4,19
2015,1230,79,19,51,6,15,35,39,11,7,7,27,1343,68,21,59,4,18,22,29,12,4,1,26
2015,1231,85,30,59,9,20,16,24,9,5,1,12,1249,72,31,62,5,23,5,8,12,7,3,17
2015,1232,78,27,56,6,16,18,23,15,10,3,21,1135,66,23,59,7,18,13,19,20,3,3,23
2015,1237,71,29,67,4,15,9,12,15,12,3,27,1123,69,19,45,3,11,28,35,25,9,4,20
2015,1244,83,29,64,8,24,17,27,22,4,8,19,1108,80,31,69,4,16,14,26,12,10,4,22
2015,1245,78,26,59,11,22,15,19,7,1,4,21,1227,60,18,51,2,13,22,28,5,5,1,12
2015,1247,59,17,59,4,17,21,27,12,6,4,26,1389,50,15,47,3,11,17,24,15,8,4,23
2015,1248,83,26,47,9,16,22,30,12,8,1,19,1335,77,32,64,6,18,7,14,14,8,1,24
2015,1256,63,24,47,5,14,10,11,7,3,6,11,1110,44,16,47,4,16,8,10,13,4,3,11
2015,1261,72,32,65,3,8,5,6,13,8,2,14,1451,58,20,47,5,12,13,18,18,8,3,13
2015,1262,63,21,55,7,21,14,24,13,15,1,17,1312,61,20,44,9,21,12,15,22,4,4,19
2015,1264,78,28,57,7,29,15,22,10,7,1,24,1127,63,19,45,4,10,21,28,20,4,3,23
2015,1275,63,21,51,3,10,18,30,13,7,4,20,1251,52,17,44,3,16,15,22,16,4,2,24
2015,1278,69,28,70,6,23,7,14,8,13,6,21,1420,51,17,45,6,15,11,22,23,1,6,19
2015,1280,71,24,52,4,15,19,27,12,7,2,15,1429,63,20,47,10,27,13,17,13,7,4,20
2015,1284,65,25,57,9,20,6,9,10,5,0,15,1148,50,18,46,4,14,10,13,18,4,1,11
2015,1287,69,24,60,10,26,11,21,12,10,2,17,1342,49,18,46,6,17,7,10,24,6,7,17
2015,1291,73,28,56,5,19,12,18,14,6,2,20,1137,69,25,46,3,11,16,23,14,6,3,13
2015,1292,66,23,53,7,15,13,18,15,7,0,20,1380,48,15,45,3,8,15,22,16,7,1,18
2015,1295,74,23,51,11,23,17,19,8,2,6,11,1214,66,26,55,8,14,6,7,10,4,3,17
2015,1303,97,32,56,7,17,26,30,19,6,1,19,1266,89,33,71,6,27,17,23,11,10,5,20
2015,1313,76,28,60,7,13,13,26,9,8,2,24,1411,66,22,48,6,19,16,29,14,5,6,23
2015,1314,90,33,69,6,17,18,28,9,4,9,16,1172,72,25,74,11,36,11,13,10,2,6,18
2015,1318,68,22,48,8,16,16,18,15,5,4,14,1298,44,19,42,4,12,2,8,13,6,2,18
2015,1320,66,21,45,11,25,13,14,12,6,4,19,1316,49,16,43,4,19,13,18,11,6,2,17
2015,1321,68,19,47,3,14,27,37,16,4,8,14,1189,67,25,65,10,18,7,13,15,8,0,29
2015,1323,81,31,53,9,19,10,17,17,13,2,21,1269,68,21,49,6,17,20,29,18,6,2,16
2015,1339,75,31,65,9,22,4,9,12,5,8,13,1188,53,22,56,4,19,5,8,14,6,7,14
2015,1344,80,29,54,9,19,13,18,12,9,4,22,1199,54,18,46,2,12,16,26,15,6,2,19
2015,1346,76,24,63,9,24,19,21,11,4,6,22,1107,73,26,65,8,17,13,21,10,4,1,24
2015,1348,66,21,61,3,19,21,33,16,7,5,23,1304,62,21,57,3,20,17,22,16,6,6,23
2015,1350,80,30,49,9,20,11,13,6,5,2,14,1219,56,22,49,7,19,5,10,10,1,1,13
2015,1358,74,24,46,9,16,17,23,14,8,2,20,1193,60,20,48,10,21,10,14,17,4,3,18
2015,1366,87,24,46,8,13,31,41,21,8,2,18,1156,83,27,54,6,18,23,29,20,16,3,28
2015,1369,74,28,62,3,13,15,28,14,12,3,19,1146,68,25,56,9,21,9,15,16,8,4,20
2015,1374,77,28,57,6,16,15,16,10,6,4,15,1186,68,25,60,11,36,7,15,11,6,4,18
2015,1382,59,18,48,7,21,16,21,13,4,5,12,1145,53,19,60,10,25,5,9,11,6,3,19
2015,1384,57,20,42,7,18,10,18,16,5,5,10,1271,53,20,48,4,16,9,10,11,11,2,19
2015,1386,68,21,54,6,15,20,29,15,13,3,15,1436,60,23,53,6,18,8,12,18,3,3,20
2015,1399,69,24,54,3,14,18,26,17,7,5,21,1151,67,24,50,5,15,14,22,17,9,2,26
2015,1403,80,23,51,6,18,28,40,13,5,5,17,1283,68,22,51,11,21,13,19,13,6,2,27
2015,1406,63,16,42,3,12,28,38,9,4,2,21,1126,42,15,47,4,16,8,17,10,6,0,25
2015,1413,58,24,46,7,18,3,7,14,7,2,16,1202,55,18,43,6,24,13,15,14,6,2,12
2015,1423,110,47,79,2,7,14,20,17,14,8,22,1440,93,31,66,13,29,18,23,23,5,7,18
2015,1424,57,21,54,6,13,9,14,12,3,8,20,1396,50,14,58,4,21,18,24,7,2,3,15
2015,1426,87,29,58,13,21,16,22,13,8,5,19,1223,69,26,66,3,23,14,16,17,6,8,20
2015,1427,80,25,49,4,13,26,34,13,6,4,18,1402,67,25,61,7,16,10,15,10,7,2,26
2015,1430,85,31,55,7,13,16,22,12,4,1,16,1381,75,26,51,9,19,14,20,15,5,6,21
2015,1431,77,27,58,3,8,20,31,12,2,0,19,1308,76,30,55,7,14,9,16,12,8,2,25
2015,1442,60,17,56,6,21,20,29,12,4,2,15,1368,57,19,53,6,20,13,17,15,4,6,21
2015,1444,91,33,54,10,23,15,19,8,7,1,16,1179,75,25,44,11,18,14,16,20,4,1,17
2015,1456,69,23,48,6,18,17,24,14,5,5,16,1349,65,21,49,9,25,14,19,15,12,0,23
2015,1458,78,31,56,10,27,6,6,5,5,4,11,1129,54,21,49,7,11,5,9,11,3,0,15
2015,1459,72,28,58,11,20,5,11,14,12,0,17,1377,68,24,52,8,21,12,16,15,6,2,18
2015,1460,86,30,52,10,19,16,19,8,4,4,18,1149,79,28,66,10,31,13,20,10,0,1,13
2015,1461,56,22,42,9,22,3,6,8,9,5,13,1160,33,12,43,4,15,5,8,12,3,0,13
2015,1463,53,18,49,5,21,12,19,14,6,4,12,1356,46,19,53,2,11,6,10,13,4,1,21
2015,1464,82,30,57,3,14,19,31,13,10,1,13,1255,72,31,57,8,20,2,8,17,6,2,23
2015,1103,68,21,50,4,20,22,27,15,6,6,19,1376,63,25,64,2,10,11,20,17,8,2,20
2015,1110,51,17,40,5,14,12,20,17,7,1,11,1287,46,19,41,4,12,4,8,22,8,3,18
2015,1114,94,30,75,4,21,30,41,8,6,2,20,1169,88,33,74,4,17,18,24,14,2,5,30
2015,1126,65,21,47,6,13,17,20,17,7,2,20,1148,60,19,44,4,14,18,23,17,10,2,18
2015,1133,58,17,44,4,13,20,31,11,9,2,16,1299,50,19,49,4,12,8,13,16,5,4,20
2015,1141,75,20,46,15,33,20,23,17,9,2,17,1115,43,17,52,1,13,8,11,16,11,4,22
2015,1153,54,21,51,2,13,10,15,19,6,8,11,1183,49,18,61,3,17,10,13,9,10,5,16
2015,1158,61,22,51,6,19,11,19,14,7,1,19,1206,60,23,54,2,7,12,16,17,4,5,19
2015,1161,75,26,53,8,19,15,23,14,11,9,18,1273,62,21,51,4,12,16,20,15,6,1,19
2015,1162,54,20,53,6,27,8,18,14,4,3,15,1250,44,19,63,0,13,6,10,7,6,2,12
2015,1166,65,18,51,7,24,22,25,9,8,3,12,1300,45,19,52,7,18,0,3,17,5,5,23
2015,1167,70,29,65,7,21,5,11,7,5,5,21,1174,52,12,45,7,22,21,32,8,1,4,16
2015,1173,65,20,47,6,21,19,29,12,4,0,21,1130,53,17,50,2,21,17,20,17,8,2,23
2015,1176,80,28,49,9,20,15,20,15,4,2,11,1164,54,21,53,6,18,6,10,15,7,2,19
2015,1180,61,21,62,3,16,16,22,9,6,1,12,1165,59,24,53,5,16,6,13,14,7,5,20
2015,1185,79,27,52,9,22,16,30,12,17,7,12,1255,48,18,55,6,23,6,9,24,7,3,23
2015,1193,80,24,55,7,19,25,31,9,6,1,19,1377,72,28,63,4,12,12,18,12,4,3,25
2015,1208,74,28,61,2,8,16,24,15,7,8,17,1194,61,25,61,5,20,6,10,15,6,4,23
2015,1220,93,24,44,10,17,35,49,16,8,5,17,1447,71,28,64,6,27,9,13,17,9,1,33
2015,1229,64,25,51,5,17,9,12,14,7,2,16,1330,45,17,50,2,17,9,15,13,3,1,16
2015,1233,78,25,58,10,30,18,25,10,9,2,13,1317,58,23,50,3,14,9,12,16,2,4,21
2015,1246,86,29,67,7,26,21,29,8,11,12,8,1286,28,12,61,2,23,2,2,21,3,3,23
2015,1256,76,25,50,10,21,16,23,10,10,2,14,1342,48,22,46,3,10,1,3,21,6,1,16
2015,1262,64,25,59,7,24,7,26,8,7,1,19,1200,57,20,59,5,27,12,20,18,2,8,22
2015,1269,75,24,57,4,16,23,30,11,6,2,22,1199,69,25,67,0,7,19,30,11,5,2,26
2015,1274,77,30,60,6,22,11,15,9,10,3,11,1150,58,24,55,6,15,4,8,19,5,4,13
2015,1279,80,24,52,2,12,30,35,16,7,4,16,1319,74,24,64,13,31,13,15,12,6,0,27
2015,1285,66,24,52,8,20,10,16,13,9,3,18,1370,62,23,48,5,14,11,18,13,7,2,17
2015,1298,70,26,54,7,19,11,16,9,4,1,12,1127,68,25,55,11,23,7,11,10,3,5,17
